0-7060 press up
6190 steer -65536
6580-11730 press down
7070 steer 0
7160 steer -65536
7300-13630 press up
7780-7820 press left
8070 steer -64846
8170 steer 0
8210-8230 press left
8240 steer -48585
8250 steer 0
8370 steer -61766
8410 steer 0
8480-8530 press left
8660-8680 press left
9010-9420 press right
9710 steer -54708
10090 steer -57120
10100 steer -54708
10110 steer -36321
10120 steer -54708
10130 steer -58001
10140 steer -54708
10280 steer 0
10370 steer 14659
10380 steer -2928
10390 steer 0
10690 steer 8868
10700 steer -730
10710 steer -14016
10720 steer 0
10730 steer 12875
10740 steer 1343
10750 steer -11133
10760 steer 0
10770 steer -1183
10780 steer 10543
10790 steer -2983
10800 steer 0
11030 steer 17036
11040 steer -15231
11070 steer 18316
11080 steer 0
11180 steer -14133
11190 steer 0
11210 steer 10683
11220 steer 0
11230 steer -1286
11240 steer -18156
11250 steer 0
11280 steer -19992
11290 steer 0
11350 steer 2642
11360 steer 0
11440 steer -13563
11450 steer -14072
11460 steer -30622
11470 steer -17805
11480 steer -19181
11490 steer -20252
11500 steer -21503
11510 steer -20796
11520 steer -11253
11530 steer -14698
11540 steer -12981
11550 steer -11547
11560 steer -10336
11570 steer -9336
11580 steer -8592
11590 steer -6305
11600 steer 0
11630 steer -7093
11640 steer 0
11650 steer 29913
11660 steer 0
11690 steer -7550
11700 steer 0
11740 steer 9296
11750 steer 14056
11760 steer 23388
11770 steer -16416
11780 steer 0
11790 steer -12932
11800 steer 809
11810 steer 18774
11820 steer 19647
11830 steer 32908
11840 steer 38435
11850 steer 54086
11860 steer 44898
11870 steer 65536
11890 steer 55317
11900 steer 64026
11930 steer 46780
11940 steer 65536
11950 steer 22533
11960 steer 65536
11980 steer 53400
11990 steer 0
12010 steer -65165
12020 steer -52800
12030 steer -46758
12100 steer -62724
12110 steer -60326
12120 steer 16868
12130 steer 33241
12140 steer 49148
12150 steer 53500
12170 steer 65536
12220 steer 48588
12230 steer -16374
12240 steer -34946
12250 steer -55993
12260 steer -56086
12270 steer -51515
12290 steer -42537
12300 steer -48767
12310 steer -36121
12320 steer -5609
12330 steer 10203
12340 steer 46339
12350 steer 65536
12360 steer 46246
12370 steer 65536
12390 steer 56154
12400 steer 55567
12410 steer 2118
12420 steer -51749
12450 steer -43043
12460 steer -62451
12480 steer -62742
12490 steer -45926
12500 steer -15414
12510 steer 2934
12520 steer 15252
12530 steer 62589
12540 steer 51942
12550 steer 65058
12560 steer 49286
12570 steer -1364
12580 steer -878
12590 steer -53400
12600 steer -60780
12630 steer -45655
12640 steer -65536
12660 steer -52508
12670 steer 0
12680 steer -231
12690 steer 15794
12700 steer 14367
12710 steer 0
12730 steer 8157
12740 steer -13048
12760 steer 23161
12770 steer 42977
12780 steer 65536
12800 steer 65062
12810 steer 65536
12890 steer 47808
12900 steer 65536
12940 steer 56632
12950 steer 59638
12960 steer 62499
12970 steer 65536
13010 steer 49083
13020 steer 65536
13030 steer 47987
13040 steer 63501
13050 steer 65536
13140 steer 64471
13150 steer 55059
13160 steer 49808
13170 steer 48005
13180 steer 65536
13190 steer 55622
13200 steer 64634
13240 steer 53760
13250 steer 60007
13320 steer 35862
13330 steer 65536
13440 steer 65240
13450 steer 58596
13490 steer 55637
13500 steer 56526
13510 steer 62922
